0, -0, -0, 0, 0
0, -0, 0.00987066, 5.62041, 5.62041
13768, -0, 8.33083, 5.76452, 5.76267
27530, -0, 2.59598, 5.90863, 5.72181
41237, -0, 1.45099, 6.05275, 5.56156
54946, -0, 3.129, 6.19686, 5.90772
68653, -0, 5.113, 6.34097, 5.73049
82415, -0, 4.57011, 6.48509, 5.48787
96225, -0, 5.79407, 6.6292, 5.64256
109958, -0, 6.70217, 6.77331, 5.60028
123667, -0, 7.48196, 6.91743, 5.54643
137376, -0, 8.53812, 7.06154, 5.4198
151084, -0, 9.3179, 7.20565, 5.42019
164791, -0, 13.3649, 7.34976, 5.3772
178497, -0, 14.8948, 7.49388, 4.71836
192208, -0, 14.9047, 7.63799, 4.51164
205916, -0, 16.5827, 7.7821, 4.58235
219624, -0, 18.3693, 7.92622, 4.3405
233330, -0, 19.5439, 8.07033, 4.07024
247038, -0, 22.7913, 8.21444, 3.77661
260747, -0, 24.4496, 8.35856, 3.34456
274455, -0, 22.3472, 8.50267, 3.06852
288163, -0, 17.8758, 8.64678, 3.48907
301870, -0, 19.3465, 8.7909, 4.36354
315578, -0, 33.807, 8.93501, 4.14624
329283, -0, 33.0667, 9.07912, 1.48829
342990, -0, 25.1899, 9.22323, 1.60869
356697, -0, 14.2631, 9.36735, 4.37151
370523, -0, 17.2342, 9.51146, 5.17324
384373, -0, 16.0497, 9.65557, 4.69222
398082, -0, 16.0003, 9.79969, 4.97545
411785, -0, 15.1909, 9.9438, 5.05171
425491, -0, 16.6321, 10.0879, 5.2706
439196, -0, 15.7338, 10.232, 5.07175
452903, -0, 17.0269, 10.3761, 5.30425
466652, -0, 17.6487, 10.5203, 4.87719
480372, -0, 17.9152, 10.6644, 5.06985
494078, -0, 18.695, 10.8085, 5.07926
507800, -0, 20.1855, 10.9526, 5.21128
521532, -0, 23.0184, 11.0967, 4.77193
535244, -0, 26.1671, 11.2408, 4.28835
548951, -0, 25.8315, 11.3849, 3.73198
562658, -0, 24.2028, 11.529, 3.81327
576377, -0, 19.3465, 11.6732, 4.76716
590186, -0, 19.2971, 11.8173, 5.09221
603932, -0, 19.0898, 11.9614, 5.15263
618032, -0, 19.0208, 12.1055, 5.14487
631789, -0, 18.8036, 12.2496, 5.30572
645500, -0, 19.228, 12.3937, 5.39915
659211, -0, 20.3928, 12.5378, 5.37342
672922, -0, 20.5408, 12.6819, 5.20695
686632, -0, 21.4193, 12.8261, 5.42508
700343, -0, 21.4884, 12.9702, 5.11134
714055, -0, 21.2515, 13.1143, 5.13962
728294, -0, 20.5112, 13.2584, 5.22489
742040, -0, 22.3472, 13.4025, 5.40561
755758, -0, 21.3798, 13.5466, 5.10723
769468, -0, 21.5378, 13.6907, 5.32522
783178, -0, 21.5378, 13.8349, 5.33704
796886, -0, 20.3829, 13.979, 5.30927
810596, -0, 21.4884, 14.1231, 5.63295
824306, -0, 21.0442, 14.2672, 5.47203
838014, -0, 21.4884, 14.4113, 5.59613
851723, -0, 20.5704, 14.5554, 5.55594
865431, -0, 21.4785, 14.6995, 5.76881
879140, -0, 20.6001, 14.8436, 5.64397
892848, -0, 21.8832, 14.9878, 5.84949
906556, -0, 22.051, 15.1319, 5.74301
920264, -0, 19.3761, 15.276, 5.66407
933978, -0, 19.6327, 15.4201, 6.2034
947690, -0, 19.1293, 15.5642, 5.83836
961401, -0, 19.4551, 15.7083, 6.34103
975112, -0, 18.8924, 15.8524, 6.33223
988821, -0, 19.7413, 15.9965, 6.48829
1002626, -0, 18.4581, 21.7611, 12.003
1017431, -0, 32.7311, 22.0493, 10.8298
