0, -0, -0
0, -0, -0
2000, -0, -0
4000, -0, -0
6000, -0, 0.720558
8000, 1.96426, 0.720558
10000, 1.96426, 0.720558
12000, 1.96426, 0.720558
14000, 1.96426, 0.720558
16000, 1.96426, 35.1
18000, 39.7886, 35.1
20000, 39.7886, 35.1
22000, 39.7886, 35.1
24000, 39.7886, 35.1
26000, 39.7886, 62.3727
28000, 64.2382, 62.3727
30000, 64.2382, 62.3727
32000, 64.2382, 62.3727
34000, 64.2382, 62.3727
36000, 64.2382, 75.6981
38000, 75.7178, 75.6981
40000, 75.7178, 75.6981
42000, 75.7178, 75.6981
44000, 75.7178, 75.6981
46000, 75.7178, 82.9234
48000, 81.8277, 82.9234
50000, 81.8277, 82.9234
52000, 81.8277, 82.9234
54000, 81.8277, 82.9234
56000, 81.8277, 86.9407
58000, 84.5915, 86.9407
61000, 84.5915, 86.9407
63000, 84.5915, 86.9407
65000, 84.5915, 86.9407
68000, 86.7236, 89.0925
70000, 86.7236, 89.0925
72000, 86.7236, 89.0925
74000, 86.7236, 89.0925
76000, 86.7236, 90.4152
78000, 87.9771, 90.4152
80000, 87.9771, 90.4152
82000, 87.9771, 90.4152
84000, 87.9771, 90.4152
86000, 87.9771, 91.2739
88000, 88.8359, 91.2739
90000, 88.8359, 91.2739
92000, 88.8359, 91.2739
94000, 88.8359, 91.2739
96000, 88.8359, 91.8958
98000, 89.3097, 91.8958
100000, 89.3097, 91.8958
102000, 89.3097, 91.8958
104000, 89.3097, 91.8958
106000, 89.3097, 92.4387
108000, 89.5367, 92.4387
110000, 89.5367, 92.4387
112000, 89.5367, 92.4387
114000, 89.5367, 92.4387
116000, 89.5367, 92.7447
118000, 89.6255, 92.7447
120000, 89.6255, 92.7447
122000, 89.6255, 92.7447
124000, 89.6255, 92.7447
126000, 89.6255, 92.9125
128000, 89.8032, 92.9125
130000, 89.8032, 92.9125
132000, 89.8032, 92.9125
134000, 89.8032, 92.9125
136000, 89.8032, 92.9914
138000, 89.8032, 92.9914
140000, 89.8032, 92.9914
142000, 89.8032, 92.9914
144000, 89.8032, 92.9914
146000, 89.8032, 92.9914
148000, 89.6946, 92.9914
150000, 89.6946, 92.9914
